evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,424.0,31751.0
0.051,239.0,7308.0
0.054,231.0,7988.0
0.056,998.0,75241.0
0.058,601.0,32954.0
0.06,499.0,93789.0
0.062,209.0,14240.0
0.064,409.5,62853.0
0.065,423.5,40126.0
0.066,499.0,72684.0
0.068,260.0,110056.0
0.071,400.0,25430.0
0.072,499.0,42665.0
0.073,998.0,127880.0
0.074,500.0,39980.0
0.075,284.0,47692.0
0.076,422.0,6340.0
0.078,749.5,95597.5
0.079,850.0,5449.0
0.083,131.0,956.0
0.084,664.6666666666666,67555.66666666667
0.085,416.0,5822.0
0.086,673.6666666666666,106453.66666666667
0.087,163.0,9551.0
0.089,347.6666666666667,85257.33333333333
0.09,500.0,48203.0
0.096,498.0,174312.0
0.097,722.0,60390.0
0.101,522.5,41585.0
0.102,445.5,34983.5
0.103,287.0,20328.0
0.104,748.5,94303.0
0.105,425.0,22962.0
0.106,267.0,11053.0
0.108,770.0,52948.0
0.109,1109.0,59235.0
0.115,243.0,6046.0
0.116,1034.0,105266.0
0.118,348.0,26014.5
0.12,303.5,15071.5
0.122,839.0,88653.0
0.123,416.5,27834.5
0.126,352.0,12211.0
0.127,497.0,113230.0
0.128,499.0,49274.0
0.129,506.5,28430.5
0.13,278.0,7668.0
0.131,1214.0,85287.0
0.132,497.0,27804.0
0.135,240.0,10216.0
0.139,288.0,14773.0
0.141,498.6666666666667,45091.666666666664
0.143,100.0,1716.0
0.146,498.0,34326.0
0.147,327.0,13521.0
0.148,499.0,40952.0
0.149,999.0,63296.0
0.151,320.5,18138.5
0.152,346.0,80619.0
0.156,198.0,4971.5
0.159,500.0,100777.0
0.16,239.0,652.0
0.162,184.0,639.5
0.167,179.0,787.0
0.168,686.0,37302.0
0.169,148.5,4794.5
0.171,55.0,75.0
0.174,1025.0,48607.0
0.181,1467.0,131614.0
0.185,843.5,40026.0
0.187,2499.0,180172.0
0.19,98.0,1861.0
0.196,102.0,206.0
0.201,308.0,5872.0
0.204,74.0,159.5
0.205,83.0,177.0
0.211,75.0,96.0
0.213,987.0,61185.0
0.219,80.0,242.0
0.221,1082.0,47717.0
0.222,177.0,1093.0
0.223,976.0,34554.0
0.225,55.0,234.0
0.229,2497.0,174409.0
0.234,1292.0,59737.0
0.237,55.0,92.0
0.239,1599.0,87968.0
0.242,187.0,2131.0
0.243,17.0,22.0
0.246,1593.0,103440.0
0.249,893.0,138419.0
0.254,321.0,7680.0
0.259,248.0,5930.0
0.265,106.0,216.0
0.266,66.0,94.0
0.267,109.0,409.0
0.268,172.0,764.0
0.28,151.0,1023.0
0.281,259.0,1776.0
0.286,57.0,96.0
0.288,56.0,99.0
0.289,2256.0,291052.0
0.292,675.0,68694.5
0.294,469.0,10900.0
0.296,301.0,13475.0
0.303,74.0,91.0
0.306,221.0,2718.0
0.312,1284.0,40253.0
0.313,249.0,1949.0
0.314,554.5,18111.5
0.32,414.0,32073.0
0.324,1202.0,89068.0
0.332,93.0,335.0
0.335,81.0,97.0
0.336,101.0,799.0
0.339,144.0,1863.0
0.341,147.0,1131.0
0.347,377.0,3794.0
0.348,362.0,3014.0
0.357,89.0,150.0
0.36,88.0,150.0
0.362,497.0,23919.0
0.367,148.5,1328.0
0.372,59.0,94.0
0.378,135.0,643.0
0.38,69.0,176.0
0.388,176.0,1471.0
0.39,705.0,37659.0
0.392,173.0,1522.0
0.399,78.0,396.0
